mail_id,gonderen_ad,konu,govde,kategori,aciliyet,tarih
430,Zeynep Şahin,Ürün arızalı,"Aldığım telefon ilk açılışta çalıştı ama 2 gün sonra hiç açılmıyor. Tuşa basıyorum tepki vermiyor. Sipariş: SP787237

Teşekkürler,
Zeynep Şahin
Tel: 05598022366",teknik,3,2026-04-04 10:35
431,Gamze Çetin,İade onayı bekliyorum,"12.04.2026 tarihinde iade kargosu gönderdim, ulaşmasına rağmen 7 gündür onay gelmedi. Param ne zaman iade olacak? SP863214

İyi günler dilerim,
Gamze Çetin",iade,3,2026-04-10 10:35
432,Gamze Çetin,Fatura bilgileri,"İyi günler, faturada şirket bilgilerimi güncellemek istiyorum. Yeni vergi numaramı nereden bildirebilirim?

Teşekkürler,
Gamze Çetin
Tel: 05381800429",fatura,1,2026-04-05 10:35
433,Gamze Çetin,Sipariş takibi,"İyi günler, sipariş ettiğim elektrikli süpürge için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP745830

--
Gamze Çetin",kargo,2,2026-04-17 10:35
434,Hasan Koç,ÇİFT ÇEKİM YAPILDI,Hesabımdan AYNI siparişin tutarı İKİ KEZ çekildi! 149 TL fazladan paramı alın geri verin. Bankayı arıyorum şu an. Sipariş: SP298202,fatura,4,2026-04-15 10:35
435,Selin Aksoy,İade prosedürü hakkında,"Merhaba, SP950360 numaralı siparişimdeki kahve makinesi ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.

İyi günler dilerim,
Selin Aksoy

----- Önceki Mesaj -----
Merhaba Selin Aksoy,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,1,2026-04-05 10:35
436,Hüseyin Doğan,Sipariş takibi,"İyi günler, sipariş ettiğim yatak takımı için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP827659

İyi günler dilerim,
Hüseyin Doğan",kargo,2,2026-04-14 10:35
437,Zeynep Şahin,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP592296 Tutar: 1250 TL

Teşekkürler,
Zeynep Şahin
Tel: 05497668663

----- Önceki Mesaj -----
Merhaba Zeynep Şahin,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,5,2026-03-31 10:35
438,Hasan Koç,Sipariş takibi,"İyi günler, sipariş ettiğim valiz için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP166613",kargo,1,2026-04-06 10:35
439,Elif Arslan,Ürün kullanımı,"Merhaba, yeni aldığım saç kurutma makinesi kutudan çıktığında nasıl şarj edilmesi gerekiyor? Kullanım kılavuzunda net bilgi yok.",teknik,1,2026-04-21 10:35
440,Mehmet Demir,Sipariş takibi,"İyi günler, sipariş ettiğim valiz için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP871476

Teşekkürler,
Mehmet Demir
Tel: 05311841248",kargo,2,2026-04-11 10:35
441,Elif Arslan,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP377501 Tutar: 299 TL

Saygılarımla,
Elif Arslan",kargo,5,2026-04-22 10:35
442,Selin Aksoy,Kargo şirketi rezalet,"spor ayakkabı siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!",kargo,4,2026-03-30 10:35
443,Ahmet Çelik,Ürün beğenilmedi,"İyi günler, aldığım valiz beklediğim gibi çıkmadı. 14 gün içinde olduğum için iade etmek istiyorum. Yönlendirme rica ederim.

Saygılarımla,
Ahmet Çelik",iade,2,2026-04-01 10:35
444,Hasan Koç,DOLANDIRICILIK,Hiç sipariş vermediğim halde kartımdan 149 TL çekilmiş! Kart bilgilerim sizden mi sızdı? BDDK'ya ve savcılığa şikayette bulunuyorum. Acil müdahale!,fatura,5,2026-04-16 10:35
445,Fatma Kaya,Garanti sorusu,"İyi günler, 08.03.2026 tarihinde aldığım tost makinesi için garanti belgesini nereden temin edebilirim?

----- Önceki Mesaj -----
Merhaba Fatma Kaya,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,2,2026-04-02 10:35
446,Selin Aksoy,Ürün arızalı,"Aldığım laptop ilk açılışta çalıştı ama 2 gün sonra hiç açılmıyor. Tuşa basıyorum tepki vermiyor. Sipariş: SP708982

Saygılarımla,
Selin Aksoy

----- Önceki Mesaj -----
Merhaba Selin Aksoy,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,3,2026-04-14 10:35
447,Emine Aydın,Eksik parça,"monitör kutusundan eksik parça çıktı. Şarj kablosu yok. Hemen gönderilmesini rica ediyorum.

> Emine Aydın şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",teknik,3,2026-04-15 10:35
448,Fatma Kaya,Fatura tutarı yanlış,"Sipariş tutarım 2450 TL idi ama faturada farklı bir tutar görünüyor. Kontrol eder misiniz? SP139589

--
Fatma Kaya",fatura,2,2026-03-28 10:35
449,Burak Erdoğan,İade kabul edilmedi,"İade ettiğim ürünüm 'kullanılmış' diye geri gönderildi. Oysa sadece denedim, etiketleri bile durmaktaydı. Bu kabul edilemez.

Saygılarımla,
Burak Erdoğan

----- Önceki Mesaj -----
Merhaba Burak Erdoğan,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,4,2026-03-28 10:35
450,Ayşe Yılmaz,Eksik parça,"saç kurutma makinesi kutusundan eksik parça çıktı. Şarj kablosu yok. Hemen gönderilmesini rica ediyorum.

Teşekkürler,
Ayşe Yılmaz
Tel: 05307312844",teknik,2,2026-04-21 10:35
451,Fatma Kaya,Beden değişimi,"Sipariş ettiğim ürün bana büyük geldi. Bir beden küçüğüyle değişim yapmak mümkün mü? Sipariş: SP859782

İyi günler dilerim,
Fatma Kaya",iade,1,2026-03-31 10:35
452,Hatice Özdemir,Bozuk ürün geldi değişim,"İkinci defa bozuk ürün geliyor. İlkini değiştirdiniz, gelen de aynı sorunu veriyor. laptop modeli kalitesizmiş. Param iade edilsin.

Saygılarımla,
Hatice Özdemir",teknik,4,2026-04-27 10:35
453,Esra Acar,Geç teslimat,"Siparişim SP795205 3 gün önce teslim edilmiş görünüyor ama bana ulaşmadı. Apartman görevlisi de almamış. Bu konuda ne yapmamı önerirsiniz?

--
Esra Acar

> Esra Acar şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,3,2026-04-19 10:35
454,Fatma Kaya,İade kabul edilmedi,"İade ettiğim ürünüm 'kullanılmış' diye geri gönderildi. Oysa sadece denedim, etiketleri bile durmaktaydı. Bu kabul edilemez.

Saygılarımla,
Fatma Kaya

----- Önceki Mesaj -----
Merhaba Fatma Kaya,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,4,2026-04-11 10:35
455,İbrahim Kurt,Kargom kayıp!!,"Bu nasıl bir hizmet anlayışı? 10 GÜNDÜR siparişimi bekliyorum. Kargo şirketini aradım, sizden bilgi gelmediğini söylüyor. SP680358 numaralı siparişim derhal teslim edilsin yoksa iptal istiyorum.

--
İbrahim Kurt",kargo,4,2026-04-19 10:35
456,Hasan Koç,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP433632 Tutar: 3299 TL

--
Hasan Koç",kargo,5,2026-04-23 10:35
457,İbrahim Kurt,Sipariş gelmedi,"Merhaba, 13.04.2026 tarihinde sipariş ettiğim Bluetooth kulaklık hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP475190

İyi günler dilerim,
İbrahim Kurt",kargo,3,2026-03-29 10:35
458,Esra Acar,Hatalı ücretlendirme,"İptal ettiğim siparişin tutarı hala kartımdan tahsil edilmiş görünüyor. 4750 TL nerede? 5 gündür arıyorum kimse cevap vermiyor.

--
Esra Acar",fatura,4,2026-04-19 10:35
459,Merve Polat,DOLANDIRICILIK,"Hiç sipariş vermediğim halde kartımdan 299 TL çekilmiş! Kart bilgilerim sizden mi sızdı? BDDK'ya ve savcılığa şikayette bulunuyorum. Acil müdahale!

Teşekkürler,
Merve Polat
Tel: 05493605071

----- Önceki Mesaj -----
Merhaba Merve Polat,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",fatura,5,2026-04-18 10:35
460,Ahmet Çelik,Ürün beğenilmedi,"İyi günler, aldığım blender beklediğim gibi çıkmadı. 14 gün içinde olduğum için iade etmek istiyorum. Yönlendirme rica ederim.

Teşekkürler,
Ahmet Çelik
Tel: 05524123902

----- Önceki Mesaj -----
Merhaba Ahmet Çelik,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,2,2026-04-02 10:35
461,Ahmet Çelik,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 2450 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP556839",iade,5,2026-04-20 10:35
462,Hasan Koç,DOLANDIRICILIK,"Hiç sipariş vermediğim halde kartımdan 149 TL çekilmiş! Kart bilgilerim sizden mi sızdı? BDDK'ya ve savcılığa şikayette bulunuyorum. Acil müdahale!

--
Hasan Koç

----- Önceki Mesaj -----
Merhaba Hasan Koç,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",fatura,5,2026-04-19 10:35
463,Mustafa Öztürk,Eksik parça,"kulaklık kutusundan eksik parça çıktı. Şarj kablosu yok. Hemen gönderilmesini rica ediyorum.

--
Mustafa Öztürk",teknik,3,2026-04-15 10:35
464,Hasan Koç,ÇİFT ÇEKİM YAPILDI,"Hesabımdan AYNI siparişin tutarı İKİ KEZ çekildi! 3299 TL fazladan paramı alın geri verin. Bankayı arıyorum şu an. Sipariş: SP522988

--
Hasan Koç",fatura,4,2026-04-04 10:35
465,Hüseyin Doğan,Ürün TEHLİKELİ,"Aldığım ütü kullanırken kıvılcım çıkardı, neredeyse yangın çıkıyordu! Çocuğumun yanında kullanıyordum, bir şey olsa kim sorumlu olacaktı? Bu ürün geri çağrılmalı!!

Saygılarımla,
Hüseyin Doğan",teknik,5,2026-04-22 10:35
466,Selin Aksoy,İade onayı bekliyorum,"18.03.2026 tarihinde iade kargosu gönderdim, ulaşmasına rağmen 7 gündür onay gelmedi. Param ne zaman iade olacak? SP648141

Teşekkürler,
Selin Aksoy
Tel: 05415746166",iade,3,2026-04-03 10:35
467,Zeynep Şahin,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 1250 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP207798

Saygılarımla,
Zeynep Şahin

----- Önceki Mesaj -----
Merhaba Zeynep Şahin,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,5,2026-03-28 10:35
468,Emine Aydın,Ürün TEHLİKELİ,"Aldığım laptop kullanırken kıvılcım çıkardı, neredeyse yangın çıkıyordu! Çocuğumun yanında kullanıyordum, bir şey olsa kim sorumlu olacaktı? Bu ürün geri çağrılmalı!!

Saygılarımla,
Emine Aydın",teknik,5,2026-04-13 10:35
469,Zeynep Şahin,Bozuk ürün geldi değişim,"İkinci defa bozuk ürün geliyor. İlkini değiştirdiniz, gelen de aynı sorunu veriyor. robot süpürge modeli kalitesizmiş. Param iade edilsin.

İyi günler dilerim,
Zeynep Şahin",teknik,4,2026-03-31 10:35
470,Hatice Özdemir,ÇİFT ÇEKİM YAPILDI,"Hesabımdan AYNI siparişin tutarı İKİ KEZ çekildi! 4750 TL fazladan paramı alın geri verin. Bankayı arıyorum şu an. Sipariş: SP897730

--
Hatice Özdemir",fatura,5,2026-03-30 10:35
471,Mehmet Demir,Ürün tarif edildiği gibi değil,"Ürün açıklamasında 'su geçirmez' yazıyordu, oysa elime aldığım modelde böyle bir özellik yok. Yanıltıcı bilgi vermişsiniz. Sipariş: SP334026

İyi günler dilerim,
Mehmet Demir",teknik,4,2026-04-03 10:35
472,Ayşe Yılmaz,Hatalı ücretlendirme,"İptal ettiğim siparişin tutarı hala kartımdan tahsil edilmiş görünüyor. 3299 TL nerede? 5 gündür arıyorum kimse cevap vermiyor.

----- Önceki Mesaj -----
Merhaba Ayşe Yılmaz,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",fatura,4,2026-04-20 10:35
473,Burak Erdoğan,ÇİFT ÇEKİM YAPILDI,"Hesabımdan AYNI siparişin tutarı İKİ KEZ çekildi! 459 TL fazladan paramı alın geri verin. Bankayı arıyorum şu an. Sipariş: SP919023

----- Önceki Mesaj -----
Merhaba Burak Erdoğan,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",fatura,5,2026-04-06 10:35
474,Esra Acar,Fatura talebi,"Merhaba, SP256389 numaralı siparişim için e-fatura tarafıma ulaşmadı. Tekrar gönderebilir misiniz?

İyi günler dilerim,
Esra Acar",fatura,1,2026-04-13 10:35
475,Fatma Kaya,Eksik parça,"tablet kutusundan eksik parça çıktı. Şarj kablosu yok. Hemen gönderilmesini rica ediyorum.

--
Fatma Kaya",teknik,2,2026-04-02 10:35
476,Hasan Koç,Sipariş takibi,"İyi günler, sipariş ettiğim blender için kargo numarası tarafıma iletilmedi. Yardımcı olabilir misiniz? Sipariş no: SP967611

--
Hasan Koç",kargo,2,2026-04-17 10:35
477,Fatma Kaya,Garanti sorusu,"İyi günler, 08.03.2026 tarihinde aldığım saç kurutma makinesi için garanti belgesini nereden temin edebilirim?

İyi günler dilerim,
Fatma Kaya

> Fatma Kaya şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",teknik,2,2026-04-13 10:35
478,Hüseyin Doğan,Ürün beğenilmedi,"İyi günler, aldığım spor ayakkabı beklediğim gibi çıkmadı. 14 gün içinde olduğum için iade etmek istiyorum. Yönlendirme rica ederim.",iade,2,2026-04-03 10:35
479,Mehmet Demir,Sipariş gelmedi,"Merhaba, 30.03.2026 tarihinde sipariş ettiğim kahve makinesi hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP725550

Teşekkürler,
Mehmet Demir
Tel: 05439580255

----- Önceki Mesaj -----
Merhaba Mehmet Demir,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,3,2026-03-30 10:35
480,Mustafa Öztürk,İade onayı bekliyorum,"23.03.2026 tarihinde iade kargosu gönderdim, ulaşmasına rağmen 7 gündür onay gelmedi. Param ne zaman iade olacak? SP498676

----- Önceki Mesaj -----
Merhaba Mustafa Öztürk,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,3,2026-03-31 10:35
481,Mehmet Demir,Sipariş gelmedi,"Merhaba, 29.03.2026 tarihinde sipariş ettiğim blender hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP327823

Saygılarımla,
Mehmet Demir

----- Önceki Mesaj -----
Merhaba Mehmet Demir,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,3,2026-04-10 10:35
482,Gamze Çetin,İade onayı bekliyorum,"22.03.2026 tarihinde iade kargosu gönderdim, ulaşmasına rağmen 7 gündür onay gelmedi. Param ne zaman iade olacak? SP901535

> Gamze Çetin şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,3,2026-04-15 10:35
483,İbrahim Kurt,Hatalı ücretlendirme,İptal ettiğim siparişin tutarı hala kartımdan tahsil edilmiş görünüyor. 7999 TL nerede? 5 gündür arıyorum kimse cevap vermiyor.,fatura,4,2026-03-29 10:35
484,Kerem Tekin,İade kabul edilmedi,"İade ettiğim ürünüm 'kullanılmış' diye geri gönderildi. Oysa sadece denedim, etiketleri bile durmaktaydı. Bu kabul edilemez.

İyi günler dilerim,
Kerem Tekin

> Kerem Tekin şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,3,2026-04-13 10:35
485,Burak Erdoğan,Ürün tarif edildiği gibi değil,"Ürün açıklamasında 'su geçirmez' yazıyordu, oysa elime aldığım modelde böyle bir özellik yok. Yanıltıcı bilgi vermişsiniz. Sipariş: SP693128

--
Burak Erdoğan

----- Önceki Mesaj -----
Merhaba Burak Erdoğan,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,4,2026-04-08 10:35
486,Merve Polat,Fatura talebi,"Merhaba, SP412848 numaralı siparişim için e-fatura tarafıma ulaşmadı. Tekrar gönderebilir misiniz?

Saygılarımla,
Merve Polat",fatura,1,2026-04-09 10:35
487,Emine Aydın,Garanti sorusu,"İyi günler, 25.04.2026 tarihinde aldığım laptop için garanti belgesini nereden temin edebilirim?

İyi günler dilerim,
Emine Aydın

> Emine Aydın şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",teknik,1,2026-04-06 10:35
488,Mustafa Öztürk,YASAL İŞLEM BAŞLATACAĞIM,"15 gündür siparişim gelmedi, paramı da iade etmiyorsunuz. Tüketici hakem heyetine başvuruyorum. Avukatımla görüştüm, bu konuyu yargıya taşıyacağız. Sipariş no: SP644173 Tutar: 3299 TL

Teşekkürler,
Mustafa Öztürk
Tel: 05358312936",kargo,5,2026-04-12 10:35
489,Onur Yıldırım,İade onayı bekliyorum,"14.03.2026 tarihinde iade kargosu gönderdim, ulaşmasına rağmen 7 gündür onay gelmedi. Param ne zaman iade olacak? SP743378

İyi günler dilerim,
Onur Yıldırım

----- Önceki Mesaj -----
Merhaba Onur Yıldırım,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,3,2026-04-19 10:35
490,Emine Aydın,Beden değişimi,"Sipariş ettiğim ürün bana büyük geldi. Bir beden küçüğüyle değişim yapmak mümkün mü? Sipariş: SP607699

Teşekkürler,
Emine Aydın
Tel: 05476007984

> Emine Aydın şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,2,2026-04-03 10:35
491,Merve Polat,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 4750 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP184148

Saygılarımla,
Merve Polat

----- Önceki Mesaj -----
Merhaba Merve Polat,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,5,2026-04-10 10:35
492,Zeynep Şahin,Ürün TEHLİKELİ,"Aldığım kulaklık kullanırken kıvılcım çıkardı, neredeyse yangın çıkıyordu! Çocuğumun yanında kullanıyordum, bir şey olsa kim sorumlu olacaktı? Bu ürün geri çağrılmalı!!

Saygılarımla,
Zeynep Şahin",teknik,5,2026-04-09 10:35
493,Ahmet Çelik,Fatura tutarı yanlış,"Sipariş tutarım 3299 TL idi ama faturada farklı bir tutar görünüyor. Kontrol eder misiniz? SP808029

Saygılarımla,
Ahmet Çelik",fatura,2,2026-04-20 10:35
494,Kerem Tekin,İade kabul edilmedi,"İade ettiğim ürünüm 'kullanılmış' diye geri gönderildi. Oysa sadece denedim, etiketleri bile durmaktaydı. Bu kabul edilemez.

> Kerem Tekin şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,4,2026-04-19 10:35
495,Onur Yıldırım,Kargo şirketi rezalet,"yatak takımı siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

> Onur Yıldırım şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,4,2026-04-20 10:35
496,Ali Yıldız,İade prosedürü hakkında,"Merhaba, SP726543 numaralı siparişimdeki mont ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.

Teşekkürler,
Ali Yıldız
Tel: 05471137194

----- Önceki Mesaj -----
Merhaba Ali Yıldız,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,2,2026-04-23 10:35
497,Fatma Kaya,Garanti sorusu,"İyi günler, 07.03.2026 tarihinde aldığım robot süpürge için garanti belgesini nereden temin edebilirim?

Teşekkürler,
Fatma Kaya
Tel: 05315611266

> Fatma Kaya şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",teknik,2,2026-04-22 10:35
498,Zeynep Şahin,Sipariş gelmedi,"Merhaba, 05.04.2026 tarihinde sipariş ettiğim akıllı saat hala elime ulaşmadı. Kargo takip sisteminde 5 gündür hareket yok. Lütfen acil bilgi verin. Sipariş no: SP900581

İyi günler dilerim,
Zeynep Şahin",kargo,3,2026-04-08 10:35
499,Merve Polat,DOLANDIRICILIK,"Hiç sipariş vermediğim halde kartımdan 799 TL çekilmiş! Kart bilgilerim sizden mi sızdı? BDDK'ya ve savcılığa şikayette bulunuyorum. Acil müdahale!

Teşekkürler,
Merve Polat
Tel: 05337953658

----- Önceki Mesaj -----
Merhaba Merve Polat,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",fatura,5,2026-04-03 10:35
500,Hüseyin Doğan,Kargom kayıp!!,"Bu nasıl bir hizmet anlayışı? 10 GÜNDÜR siparişimi bekliyorum. Kargo şirketini aradım, sizden bilgi gelmediğini söylüyor. SP145471 numaralı siparişim derhal teslim edilsin yoksa iptal istiyorum.

Teşekkürler,
Hüseyin Doğan
Tel: 05441522621

----- Önceki Mesaj -----
Merhaba Hüseyin Doğan,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,4,2026-03-31 10:35
