mail_id,gonderen_ad,konu,govde,kategori,aciliyet,tarih
488,Ahmet Çelik,Geç teslimat,"Siparişim SP147549 3 gün önce teslim edilmiş görünüyor ama bana ulaşmadı. Apartman görevlisi de almamış. Bu konuda ne yapmamı önerirsiniz?

--
Ahmet Çelik

> Ahmet Çelik şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",kargo,3,2026-04-15 10:35
489,Anonim,Kalite şikayeti: daha ilk yıkamada dikisler kaydı çok kalitesizmiş,daha ilk yıkamada dikisler kaydı çok kalitesizmiş,teknik,1,2026-03-16 19:57
490,Hasan Koç,DOLANDIRICILIK,"Hiç sipariş vermediğim halde kartımdan 149 TL çekilmiş! Kart bilgilerim sizden mi sızdı? BDDK'ya ve savcılığa şikayette bulunuyorum. Acil müdahale!

--
Hasan Koç

----- Önceki Mesaj -----
Merhaba Hasan Koç,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",fatura,5,2026-04-19 10:35
491,Anonim,Yanlış ürün: Ne kumaşın ne modelin görselle ilgisi yok,Ne kumaşın ne modelin görselle ilgisi yok,iade,1,2026-04-18 19:57
492,Anonim,Kalite şikayeti: arka kısmımda dikiş hatası var,arka kısmımda dikiş hatası var,teknik,1,2026-04-17 19:57
493,Anonim,Beden sorunu: Yanlış ürün gönderdiler görselle alakası yok. Bi d...,Yanlış ürün gönderdiler görselle alakası yok. Bi de iade ile uğraşacağım. Lekeli saçma sapan yeşil detaylı bi gömlek geldi.,iade,2,2026-03-27 19:57
494,Anonim,Hatalı ürün: defolu yakasında garip yanık gibi bi leke var bari...,defolu yakasında garip yanık gibi bi leke var bariz belli oluyor. bunu bile isteye gönderiyorlar,teknik,2,2026-03-02 19:57
495,Hüseyin Doğan,Ürün tarif edildiği gibi değil,"Ürün açıklamasında 'su geçirmez' yazıyordu, oysa elime aldığım modelde böyle bir özellik yok. Yanıltıcı bilgi vermişsiniz. Sipariş: SP615929

Teşekkürler,
Hüseyin Doğan
Tel: 05321736524

> Hüseyin Doğan şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",teknik,4,2026-04-05 10:35
496,Anonim,İade talebi: istediğim renk ve model alakasız iade,istediğim renk ve model alakasız iade,iade,1,2026-04-11 19:57
497,Ahmet Çelik,Fatura tutarı yanlış,"Sipariş tutarım 3299 TL idi ama faturada farklı bir tutar görünüyor. Kontrol eder misiniz? SP808029

Saygılarımla,
Ahmet Çelik",fatura,2,2026-04-20 10:35
498,Anonim,Ürün sorunu: Ürün elime kolu bir karıştan fazla yırtık bir şeki...,Ürün elime kolu bir karıştan fazla yırtık bir şekilde geldi. Bunu hiç mi görmüyorsunuz ya da hiç mi dikkat etmiyorsunuz da insanlara bu şekilde gönderiyorsunuz gerçekten pes.,teknik,1,2026-03-20 19:57
499,Anonim,Hatalı ürün: Ürün dikiş hatası var tabiki iade,Ürün dikiş hatası var tabiki iade,teknik,1,2026-03-27 19:57
500,Anonim,Ürün sorunu: kazağın yeri çok güzel yumuşacık ama ipi kaçmış ür...,kazağın yeri çok güzel yumuşacık ama ipi kaçmış ürün gönderilmiş dikkat edilmesi gerekiyor,teknik,1,2026-04-07 19:57
501,Anonim,Kalite şikayeti: ürünün astarı yırtılmış bir şekilde geldi aldığım...,ürünün astarı yırtılmış bir şekilde geldi aldığım beden satışta olduğu halde değişim yapmak istemediler sözde sebep stokta yokmuş resmen insanları kandırıyorlar,teknik,1,2026-03-03 19:57
502,Anonim,Hatalı ürün: Ürünü aldım defoluydu stoğu olduğu halde değişim y...,Ürünü aldım defoluydu stoğu olduğu halde değişim yapmadılar .,teknik,1,2026-03-05 19:57
503,Hatice Özdemir,Bozuk ürün geldi değişim,"İkinci defa bozuk ürün geliyor. İlkini değiştirdiniz, gelen de aynı sorunu veriyor. laptop modeli kalitesizmiş. Param iade edilsin.

Saygılarımla,
Hatice Özdemir",teknik,4,2026-04-27 10:35
504,Anonim,Arıza: Paketi açtığımda içinde saç çıktı bu saç kesinlikl...,Paketi açtığımda içinde saç çıktı bu saç kesinlikle bana ait değil kullanılmış ürün göndermişler,teknik,1,2026-04-06 19:57
505,Anonim,Beden sorunu: 36 numara istedim 40 numara geldi,36 numara istedim 40 numara geldi,iade,1,2026-02-26 19:57
506,Anonim,Kalite şikayeti: İstediğim gibi gelmedi ve ürün hatalı tavsiye etmi...,İstediğim gibi gelmedi ve ürün hatalı tavsiye etmiyorum,teknik,1,2026-04-22 19:57
507,Anonim,Hatalı ürün: Eşime sipariş vermiştim Ürün maalesef kusurlu geld...,Eşime sipariş vermiştim Ürün maalesef kusurlu geldi. İnşallah benimkide kusurlu gelmez Mürekkep lekesi gibi bir şey paketlemeden önce kontrol edilmeli !!!,teknik,2,2026-04-04 19:57
508,Anonim,Arıza: dum duz kalem etegi makasla yirtmac verip 280 lira...,dum duz kalem etegi makasla yirtmac verip 280 liraya satiyolar durusu kumasi iyi yalniz bu parayi hak eden bi etek degil. ETEKTE OVERLOK YOK,teknik,1,2026-04-17 19:57
509,Anonim,Beden sorunu: Boy olarakta çok kısa.,Boy olarakta çok kısa.,iade,1,2026-03-22 19:57
510,Anonim,İade talebi: L beden istememe rağmen xs geldi. Kargo ücreti öde...,L beden istememe rağmen xs geldi. Kargo ücreti ödedim. Şimdi tekrar sipariş verip tekrar kargo ücretimi ödeyeceğim. Birde kargoyla uğraşacağım. Ayrıca satıcıya yazdım ilgilenmedi bile// ikğnci siparişimide cerdim gelen eteğe bakın şaka gibi yaa dalgamı geçiyorsunuz,iade,1,2026-04-21 19:57
511,Anonim,Arıza: Ürün çok kötü dikisileri hiç iyi degil,Ürün çok kötü dikisileri hiç iyi degil,teknik,1,2026-03-03 19:57
512,Anonim,Ürün sorunu: etekte leke var ama güzel.,etekte leke var ama güzel.,teknik,2,2026-03-13 19:57
513,Anonim,Ürün sorunu: ürün tütü etek olarak kabarık ve güzel ama böyle d...,ürün tütü etek olarak kabarık ve güzel ama böyle dikiş hatası olamaz ve her yerden ip fırlıyor. kızımın gösterisi için aldım yetişmeyecegi için değiştiremiyorum. yorumları güzel diye almıştım çok da olmazsa olmaz deil yani,teknik,1,2026-04-19 19:57
514,Fatma Kaya,Eksik parça,"kahve makinesi kutusundan eksik parça çıktı. Şarj kablosu yok. Hemen gönderilmesini rica ediyorum.

Teşekkürler,
Fatma Kaya
Tel: 05326199374

----- Önceki Mesaj -----
Merhaba Fatma Kaya,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",teknik,2,2026-04-02 10:35
515,Anonim,Ürün sorunu: Daha giyeli 2 saat olmadı kumaşın haline bakın. 29...,Daha giyeli 2 saat olmadı kumaşın haline bakın. 299 lira çöp oldu. Hayatımda bu kadar kalitesiz bi kumaş görmedim.,teknik,1,2026-03-21 19:57
516,Anonim,Arıza: kumasi modeli kalibi cok guzel arkasindaki baski h...,kumasi modeli kalibi cok guzel arkasindaki baski hemen silindi ben xs aldim normalde tisortlerde s m giyerim ama yeterince oversize,teknik,1,2026-04-18 19:57
517,Anonim,Beden sorunu: Diğer düz renk gömleklere göre kalıbı büyük. Beden...,Diğer düz renk gömleklere göre kalıbı büyük. Bedeniniz 1 küçüğünü alabilirsiniz.,iade,1,2026-04-11 19:57
518,Esra Acar,Kargom kayıp!!,"Bu nasıl bir hizmet anlayışı? 10 GÜNDÜR siparişimi bekliyorum. Kargo şirketini aradım, sizden bilgi gelmediğini söylüyor. SP176819 numaralı siparişim derhal teslim edilsin yoksa iptal istiyorum.",kargo,4,2026-03-30 10:35
519,Anonim,Hatalı ürün: ama çok kötü halde geldi dikişleri sökük iade etti...,ama çok kötü halde geldi dikişleri sökük iade ettim tekrar,teknik,1,2026-03-05 19:57
520,Anonim,Arıza: Lekeli geldi yani paketlerler görmemek elde değil,Lekeli geldi yani paketlerler görmemek elde değil,teknik,2,2026-03-14 19:57
521,Ayşe Yılmaz,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 149 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP706403

--
Ayşe Yılmaz",iade,5,2026-03-29 10:35
522,Anonim,Ürün sorunu: O kadar kurtarıcı bir ürün ki direk giyip çıkın ço...,O kadar kurtarıcı bir ürün ki direk giyip çıkın çok ta şık ayrıca herseye uyuyor. GÜNCELEME İlk yıkamada saldı ilk halinden eser kalmadı boşuna almayın. Fotolarda mevcut,teknik,1,2026-04-05 19:57
523,Anonim,Değişim: 38 beden istedim.Dev gibi bir beden geldi.Nasil bi...,38 beden istedim.Dev gibi bir beden geldi.Nasil bir kalip anlamadim.42 hatta 44 beden gibi.O kadar genis yani ama etikette 38 yaziyor.Ya kalip hatali ya da yanlis etiket basilmis.,iade,1,2026-04-04 19:57
524,Anonim,Kalite şikayeti: Üstünde çamaşır suyu lekeleri vardı. Hiç beğenmedi...,Üstünde çamaşır suyu lekeleri vardı. Hiç beğenmedik,teknik,2,2026-03-13 19:57
525,Anonim,Ürün sorunu: Yeşil rengini sipariş vermeme rağmen siyah geldi,Yeşil rengini sipariş vermeme rağmen siyah geldi,teknik,1,2026-03-12 19:57
526,Anonim,Ürün sorunu: böyle bir firma yırtık ürün gönderirken hiç mi uta...,"böyle bir firma yırtık ürün gönderirken hiç mi utanmıyo acaba, ürünler koyulurken bakılmıyo mu merak ettim çok üzücü",teknik,1,2026-03-30 19:57
527,Selin Aksoy,Ürün beğenilmedi,"İyi günler, aldığım blender beklediğim gibi çıkmadı. 14 gün içinde olduğum için iade etmek istiyorum. Yönlendirme rica ederim.

--
Selin Aksoy

> Selin Aksoy şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,2,2026-04-25 10:35
528,Esra Acar,Garanti sorusu,"İyi günler, 09.03.2026 tarihinde aldığım robot süpürge için garanti belgesini nereden temin edebilirim?

İyi günler dilerim,
Esra Acar",teknik,2,2026-03-30 10:35
529,Anonim,Kalite şikayeti: Hiç tavsiye etmiyorum maksimum 2 defa giydim tüyle...,Hiç tavsiye etmiyorum maksimum 2 defa giydim tüylendi hemen,teknik,1,2026-04-05 19:57
530,Anonim,Hatalı ürün: asla tavsiye etmiyorum. İlk yıkamada yırtıldı.,asla tavsiye etmiyorum. İlk yıkamada yırtıldı.,teknik,1,2026-04-08 19:57
531,Anonim,Kalite şikayeti: ürün tiftikli rengi soluk ve ince ceket gibi,ürün tiftikli rengi soluk ve ince ceket gibi,teknik,1,2026-04-13 19:57
532,Anonim,Arıza: tek yikamada yazilar gitti alinmaz cok kalitesiz,tek yikamada yazilar gitti alinmaz cok kalitesiz,teknik,1,2026-03-13 19:57
533,Anonim,Hatalı ürün: Aşırı rahatsız. Terliğin önü taş gibi parmaklarına...,Aşırı rahatsız. Terliğin önü taş gibi parmaklarına vuruyor insanın. Asla ergonomik değil.,teknik,1,2026-03-15 19:57
534,Anonim,Hatalı ürün: tüylenme yaptı Kemer hizasında çekme ve tüylenme v...,tüylenme yaptı Kemer hizasında çekme ve tüylenme var büzgülü gibi oldu,teknik,1,2026-03-23 19:57
535,Anonim,Ürün sorunu: Ürün kusurlu gönderilmistir,Ürün kusurlu gönderilmistir,teknik,1,2026-04-25 19:57
536,Anonim,Hatalı ürün: Kolu yırtık geldikumaş olarak çok güzel fakat kol...,Kolu yırtık geldikumaş olarak çok güzel fakat kol kısmı kesik,teknik,1,2026-04-20 19:57
537,Anonim,Kalite şikayeti: Ürünü 21Aralıkta sipariş ettim ve bugün elime ulaş...,Ürünü 21Aralıkta sipariş ettim ve bugün elime ulaştı bukadar hızlı olmasına inanın çok sevindim bugün teslim alır almaz denedim hepsini ama bu taş rengi kazaktaki yerleşmiş siyah lekeleri anlayamadım. Gerçekten ürünü paketlerken hiç mi kontrol etmiyorsunuz? Bu lekenin kazaktan çıkması mümkün değil çok yazık diyorum ve iade ediyorum.,teknik,3,2026-03-14 19:57
538,Anonim,Beden sorunu: Yorumlarda kimine çok yakışmış ben de duruşunu beğ...,Yorumlarda kimine çok yakışmış ben de duruşunu beğenemedim. Kapıdan sığmayacak gibi geniş durdum. Aşırı kabarık durdu fırfırları bir de kolları aşırı bol. Keşke daha kolları dar olsadı ve fırfırlar öyle kabarık kabarık durmasaydı. malesef iade,iade,1,2026-03-12 19:57
539,Anonim,Kalite şikayeti: bir kolu farklı renk diğeri farklı iade,bir kolu farklı renk diğeri farklı iade,teknik,1,2026-03-19 19:57
540,Anonim,Ürün sorunu: Bir yıkamada tüm canlılığı gitti. İlk geldiğinde c...,Bir yıkamada tüm canlılığı gitti. İlk geldiğinde capcanlı renge sahipken tek yıkamada bu hale geldi.,teknik,1,2026-04-06 19:57
541,Anonim,Beden sorunu: Kesinlikle beğenmedim fotoğrafta göründüğü gibi de...,Kesinlikle beğenmedim fotoğrafta göründüğü gibi değil fiyatına göre çok kötü bu ürünü pazarda 100 liraya satıyorlar hayal kırıklığına uğradım,iade,1,2026-04-13 19:57
542,Anonim,"Kalite şikayeti: Rengi, dokusu çok hoş, kalıbı da tam ama bana hata...","Rengi, dokusu çok hoş, kalıbı da tam ama bana hatalı ürün gönderilmiş, hiç bakmadan mı paketliyorsunuz? Alt kısmı büzülmüş, yukarı doğru çekilmiş duruyor. 👎🏻 Her alışverişimde bu sefer ne olacak diye beklemeye başladım, sanırım artık Milla’dan alışverişi bırakacağım.",teknik,1,2026-04-09 19:57
543,Anonim,İade talebi: Asla gördündüğü gibi değil sakın almayın çöp iade,Asla gördündüğü gibi değil sakın almayın çöp iade,iade,1,2026-03-10 19:57
544,Merve Polat,Hatalı ücretlendirme,"İptal ettiğim siparişin tutarı hala kartımdan tahsil edilmiş görünüyor. 299 TL nerede? 5 gündür arıyorum kimse cevap vermiyor.

> Merve Polat şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",fatura,4,2026-04-16 10:35
545,Anonim,Beden sorunu: Kumaşı idare eder naylon gibi ama hoş duruyor. Boy...,Kumaşı idare eder naylon gibi ama hoş duruyor. Boyu kısa ve beli kalın olanların tercih etmemesi gerekiyor çünkü alt kısmı kabarık olduğu için daha çok kilolu gösteriyor.,iade,1,2026-04-06 19:57
546,Anonim,Arıza: Ayrıca iade ürün gelmiş çünkü paketin içinden başk...,Ayrıca iade ürün gelmiş çünkü paketin içinden başka birinin saç teli çıktı.,teknik,1,2026-02-26 19:57
547,Hatice Özdemir,Hatalı ücretlendirme,"İptal ettiğim siparişin tutarı hala kartımdan tahsil edilmiş görünüyor. 299 TL nerede? 5 gündür arıyorum kimse cevap vermiyor.

Saygılarımla,
Hatice Özdemir

> Hatice Özdemir şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",fatura,4,2026-04-27 10:35
548,Anonim,Arıza: Kumaşı gayet güzel fakat etek ucu ne yazık ki yamu...,Kumaşı gayet güzel fakat etek ucu ne yazık ki yamuk kesilip dikilmiş. Fotoğraflarda göründüğü gibi,teknik,1,2026-04-27 19:57
549,Zeynep Şahin,Ürün tarif edildiği gibi değil,"Ürün açıklamasında 'su geçirmez' yazıyordu, oysa elime aldığım modelde böyle bir özellik yok. Yanıltıcı bilgi vermişsiniz. Sipariş: SP502349

--
Zeynep Şahin",teknik,3,2026-04-12 10:35
550,Kerem Tekin,Kargo şirketi rezalet,"Bluetooth kulaklık siparişim için kargo görevlisi geldi, ben evdeyken zile bile basmadan 'adres bulunamadı' yazıp gitmiş. Bu üçüncü sefer oluyor. Kargo şirketinizi değiştirin artık!

Saygılarımla,
Kerem Tekin

----- Önceki Mesaj -----
Merhaba Kerem Tekin,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",kargo,3,2026-04-09 10:35
551,Hüseyin Doğan,Ürün kullanımı,"Merhaba, yeni aldığım telefon kutudan çıktığında nasıl şarj edilmesi gerekiyor? Kullanım kılavuzunda net bilgi yok.

Saygılarımla,
Hüseyin Doğan",teknik,1,2026-04-07 10:35
552,Anonim,Değişim: yanlış ürün gönderdiler ama iade etmek istemiyorum,yanlış ürün gönderdiler ama iade etmek istemiyorum,iade,2,2026-03-22 19:57
553,Anonim,İade talebi: yorumlara bakarak almıştım kumaşı kötü önü aşırı f...,yorumlara bakarak almıştım kumaşı kötü önü aşırı fazla açık giydiğimde boğuluyorum sandım beğenemedim iade ediyorum,iade,3,2026-03-29 19:57
554,Ahmet Çelik,İade kabul edilmedi,"İade ettiğim ürünüm 'kullanılmış' diye geri gönderildi. Oysa sadece denedim, etiketleri bile durmaktaydı. Bu kabul edilemez.

Saygılarımla,
Ahmet Çelik

> Ahmet Çelik şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,4,2026-03-31 10:35
555,Ali Yıldız,Ürün beğenilmedi,"İyi günler, aldığım akıllı saat beklediğim gibi çıkmadı. 14 gün içinde olduğum için iade etmek istiyorum. Yönlendirme rica ederim.

Teşekkürler,
Ali Yıldız
Tel: 05403013003

----- Önceki Mesaj -----
Merhaba Ali Yıldız,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",iade,2,2026-04-04 10:35
556,Mehmet Demir,Param hala iade edilmedi,"20 GÜN ÖNCE iade ettim, hala param hesabıma gelmedi. Her aradığımda 'işleme alındı' diyorsunuz. Artık ne demek istediğinizi anlamıyorum. Tutar: 4750 TL

Saygılarımla,
Mehmet Demir

> Mehmet Demir şunu yazdı:
> Siparişim hala elime ulaşmadı, lütfen yardımcı olun.",iade,5,2026-04-20 10:35
557,Anonim,Değişim: XS beden sipariş verdim M beden gönderilmiş,XS beden sipariş verdim M beden gönderilmiş,iade,1,2026-03-11 19:57
558,Anonim,Kalite şikayeti: İkidir sipariş veriyorum defolu gönderiyorsunuz üt...,İkidir sipariş veriyorum defolu gönderiyorsunuz ütü lekesi mi olmuş sarı bir leke var bir de ön tarafın pilileri yanlış tarafta olmuş ondan iade yenisi söyleyeceğim yine,teknik,2,2026-04-12 19:57
559,Anonim,Arıza: Ürün defolu geldi lekeliydi resmen. iade yaptım me...,Ürün defolu geldi lekeliydi resmen. iade yaptım mecburen. yeri çok guzel ama iade etmek zorunda kaldım görülecek yerdeydi. yikandiginda gecmeyebilirdi,teknik,2,2026-04-06 19:57
560,Anonim,Değişim: İstediğim beden değil xl gelmiş şaka mısınz,İstediğim beden değil xl gelmiş şaka mısınz,iade,1,2026-03-17 19:57
561,Anonim,"Arıza: Eşime aldım kumaşı gayet tok, renkleri çok hoş tam...","Eşime aldım kumaşı gayet tok, renkleri çok hoş tam kışlık. Düzeltme akşam eşim gelince verdim ve katlarını açıp o zaman denedi. Farkettik ki ürün defolu öyle küçükte değil hediye almıştım çok üzüldüm. İade edeceğim",teknik,1,2026-04-19 19:57
562,Anonim,Arıza: rengi koyu geldi,rengi koyu geldi,teknik,1,2026-04-10 19:57
563,Elif Arslan,İade prosedürü hakkında,"Merhaba, SP877493 numaralı siparişimdeki akıllı saat ürününü iade etmek istiyorum. İade sürecini nasıl başlatabilirim? Teşekkürler.

Saygılarımla,
Elif Arslan",iade,1,2026-04-10 10:35
564,Anonim,Kalite şikayeti: Ürün elime yırtık bir şekilde geldi bide iade ile...,Ürün elime yırtık bir şekilde geldi bide iade ile uğraşıcam,teknik,1,2026-04-07 19:57
565,Anonim,Kalite şikayeti: Defolu geldi,Defolu geldi,teknik,1,2026-04-02 19:57
566,Elif Arslan,Tüketici Hakem Heyeti,"İade işlemim 1 ay önce yapıldı, paramı vermiyorsunuz. 3299 TL tutarındaki iadem için tüketici hakem heyetine bugün başvuruyorum. Mahkeme masraflarını da sizden talep edeceğim. Sipariş: SP811256

--
Elif Arslan",iade,5,2026-03-28 10:35
567,Anonim,Hatalı ürün: Aklı olan bu kalitesizlikte bir kumaşı ne cildine...,"Aklı olan bu kalitesizlikte bir kumaşı ne cildine değdirir ne de para verip alır. Bir de markayız diye ortaya çıkmayın lütfen, marka dediğin kalite ile olur. Biraz insaf gerçekten.",teknik,1,2026-02-28 19:57
568,Elif Arslan,İade kabul edilmedi,"İade ettiğim ürünüm 'kullanılmış' diye geri gönderildi. Oysa sadece denedim, etiketleri bile durmaktaydı. Bu kabul edilemez.

İyi günler dilerim,
Elif Arslan",iade,4,2026-04-25 10:35
569,Gamze Çetin,Fatura talebi,"Merhaba, SP952117 numaralı siparişim için e-fatura tarafıma ulaşmadı. Tekrar gönderebilir misiniz?

--
Gamze Çetin

----- Önceki Mesaj -----
Merhaba Gamze Çetin,
Müşteri hizmetlerimize ulaştığınız için teşekkür ederiz. Talebinizi inceleyip size dönüş yapacağız.
İyi günler.",fatura,1,2026-04-10 10:35
